"","matrix.unlist.titan0.."
"11446","9.5"
"11447","7.775"
"11448","7.75"
"11449","15.55"
"11450","15.55"
"11451","7.925"
"11452","7.8792"
"11453","56.4958"
"11454","7.55"
"11455","16.1"
"11456","16.1"
"11457","7.8792"
"11458","7.25"
"11459","8.6625"
"11460","7.0542"
"11461","7.8542"
"11462","7.5792"
"11463","7.8958"
"11464","7.55"
"11465","7.75"
"11466","7.1417"
"11467","7.125"
"11468","7.8792"
"11469","7.75"
"11470","8.05"
"11471","7.925"
"11472","7.2292"
"11473","7.75"
"11474","7.7375"
"11475","7.2292"
"11476","7.8958"
"11477","7.8958"
"11478","7.225"
"11479","7.8958"
"11480","7.75"
"11481","7.75"
"11482","23.25"
"11483","23.25"
"11484","23.25"
"11485","7.7875"
"11486","15.5"
"11487","7.8792"
"11488","8.0292"
"11489","7.75"
"11490","7.75"
"11491","16.1"
"11492","16.1"
"11493","7.75"
"11494","8.05"
"11495","8.05"
"11496","8.05"
"11497","7.75"
"11498","7.775"
"11499","8.05"
"11500","7.8958"
"11501","7.8958"
"11502","7.8958"
"11503","7.8958"
"11504","7.8792"
"11505","7.65"
"11506","12.475"
"11507","12.475"
"11508","8.05"
"11509","24.15"
"11510","24.15"
"11511","8.4583"
"11512","8.05"
"11513","7.75"
"11514","7.775"
"11515","15.2458"
"11516","15.2458"
"11517","15.2458"
"11518","7.2292"
"11519","8.05"
"11520","7.7333"
"11521","7.75"
"11522","8.05"
"11523","15.5"
"11524","15.5"
"11525","15.5"
"11526","7.75"
"11527","7.8958"
"11528","7.225"
"11529","15.7417"
"11530","15.7417"
"11531","15.7417"
"11532","8.05"
"11533","7.8958"
"11534","7.2292"
"11535","7.75"
"11536","7.8958"
"11537","11.2417"
"11538","11.2417"
"11539","7.925"
"11540","8.05"
"11541","7.775"
"11542","7.8542"
"11543","7.8542"
"11544","7.125"
"11545","7.925"
"11546","7.8"
"11547","7.2292"
"11548","7.75"
"11549","6.2375"
"11550","15.5"
"11551","7.8292"
"11552","15.5"
"11553","7.7333"
"11554","7.75"
"11555","7.75"
"11556","9.225"
"11557","7.75"
"11558","7.75"
"11559","7.8792"
"11560","7.775"
"11561","7.75"
"11562","7.8292"
"11563","3.1708"
"11564","22.525"
"11565","8.4042"
"11566","7.3125"
"11567","7.8542"
"11568","7.8542"
"11569","7.775"
"11570","9.225"
"11571","8.6625"
"11572","8.6625"
"11573","8.6625"
"11574","9.2167"
"11575","8.6833"
"11576","7.6292"
"11577","21.075"
"11578","21.075"
"11579","21.075"
"11580","21.075"
"11581","21.075"
"11582","39.6875"
"11583","39.6875"
"11584","39.6875"
"11585","39.6875"
"11586","39.6875"
"11587","39.6875"
"11588","8.6625"
"11589","14.5"
"11590","8.7125"
"11591","7.8958"
"11592","13.775"
"11593","13.775"
"11594","13.775"
"11595","7"
"11596","7.775"
"11597","8.05"
"11598","7.925"
"11599","7.925"
"11600","7.25"
"11601","7.775"
"11602","22.3583"
"11603","22.3583"
"11604","22.3583"
"11605","8.1375"
"11606","8.05"
"11607","7.8958"
"11608","7.8958"
"11609","7.8958"
"11610","7.775"
"11611","7.775"
"11612","8.05"
"11613","7.8958"
"11614","8.6625"
"11615","8.6625"
"11616","7.8958"
"11617","8.1125"
"11618","7.2292"
"11619","7.25"
"11620","7.8958"
"11621","8.05"
"11622","29.125"
"11623","29.125"
"11624","29.125"
"11625","29.125"
"11626","29.125"
"11627","29.125"
"11628","39.6875"
"11629","7.125"
"11630","7.7208"
"11631","14.5"
"11632","14.5"
"11633","14.5"
"11634","14.5"
"11635","8.05"
"11636","7.775"
"11637","20.2125"
"11638","20.2125"
"11639","20.2125"
"11640","8.05"
"11641","8.05"
"11642","8.05"
"11643","7.75"
"11644","24.15"
"11645","7.2292"
"11646","7.225"
"11647","7.225"
"11648","7.7292"
"11649","7.575"
"11650","7.25"
"11651","69.55"
"11652","69.55"
"11653","69.55"
"11654","69.55"
"11655","69.55"
"11656","69.55"
"11657","69.55"
"11658","69.55"
"11659","69.55"
"11660","69.55"
"11661","69.55"
"11662","9.325"
"11663","7.65"
"11664","7.925"
"11665","21.6792"
"11666","21.6792"
"11667","21.6792"
"11668","16.7"
"11669","16.7"
"11670","16.7"
"11671","9.5"
"11672","8.05"
"11673","8.05"
"11674","7.725"
"11675","7.8958"
"11676","7.75"
"11677","9.5"
"11678","15.1"
"11679","7.7792"
"11680","8.05"
"11681","8.05"
"11682","7.2292"
"11683","8.05"
"11684","7.8958"
"11685","7.925"
"11686","7.4958"
"11687","27.9"
"11688","27.9"
"11689","27.9"
"11690","27.9"
"11691","27.9"
"11692","27.9"
"11693","7.8958"
"11694","8.05"
"11695","8.6625"
"11696","7.75"
"11697","7.7333"
"11698","7.65"
"11699","8.05"
"11700","8.05"
"11701","8.05"
"11702","7.8958"
"11703","8.6625"
"11704","7.55"
"11705","8.05"
"11706",NA
"11707","7.8958"
"11708","9.8375"
"11709","7.925"
"11710","8.6625"
"11711","10.4625"
"11712","10.4625"
"11713","8.05"
"11714","7.925"
"11715","7.05"
"11716","7.775"
"11717","9.225"
"11718","7.7958"
"11719","7.7958"
"11720","8.05"
"11721","8.5167"
"11722","6.4375"
"11723","6.4375"
"11724","7.225"
"11725","8.5167"
"11726","8.05"
"11727","16.1"
"11728","16.1"
"11729","7.925"
"11730","7.75"
"11731","7.8958"
"11732","8.05"
"11733","8.05"
"11734","7.2292"
"11735","0"
"11736","7.2292"
"11737","15.2458"
"11738","15.2458"
"11739","15.2458"
"11740","7.8958"
"11741","9.8417"
"11742","9.5875"
"11743","14.5"
"11744","14.5"
"11745","14.5"
"11746","24.15"
"11747","24.15"
"11748","24.15"
"11749","9.5"
"11750","9.5"
"11751","9.5"
"11752","9.5"
"11753","9"
"11754","18"
"11755","18"
"11756","18"
"11757","18"
"11758","7.225"
"11759","7.8542"
"11760","7.8542"
"11761","7.8958"
"11762","9"
"11763","8.05"
"11764","7.55"
"11765","8.05"
"11766","9.5"
"11767","7.2292"
"11768","7.75"
"11769","6.4958"
"11770","6.4958"
"11771","7"
"11772","8.7125"
"11773","7.55"
"11774","8.05"
"11775","16.1"
"11776","7.25"
"11777","8.6625"
"11778","7.25"
"11779","9.5"
"11780","14.4542"
"11781","14.4542"
"11782","7.225"
"11783","7.225"
"11784","14.4583"
"11785","14.4542"
"11786","14.4542"
"11787","7.225"
"11788","7.225"
"11789","7.875"
"11790",NA
"11791","B5"
"11792","C22 C26"
"11793","C22 C26"
"11794","C22 C26"
"11795","C22 C26"
"11796","E12"
"11797","D7"
"11798","A36"
"11799","C101"
"11800",NA
"11801","C62 C64"
"11802","C62 C64"
"11803","B35"
"11804",NA
"11805","A23"
"11806",NA
"11807","B58 B60"
"11808","B58 B60"
"11809","D15"
"11810","C6"
"11811","D35"
"11812","D35"
"11813","C148"
"11814",NA
"11815","C97"
"11816",NA
"11817","B49"
"11818","B49"
"11819","C99"
"11820","C52"
"11821","T"
"11822","A31"
"11823","C7"
"11824","C103"
"11825","D22"
"11826",NA
"11827","E33"
"11828",NA
"11829","A21"
"11830","B10"
"11831",NA
"11832","B4"
"11833","C101"
"11834","D15"
"11835","E40"
"11836","B38"
"11837",NA
"11838","E24"
"11839",NA
"11840","B51 B53 B55"
"11841","B51 B53 B55"
"11842","B51 B53 B55"
"11843",NA
"11844",NA
"11845","B96 B98"
"11846","B96 B98"
"11847","B96 B98"
"11848","B96 B98"
"11849",NA
"11850",NA
"11851","C46"
"11852","C46"
"11853","E31"
"11854","E31"
"11855","E8"
"11856","E8"
"11857","B61"
"11858","B77"
"11859","A9"
"11860","E33"
"11861",NA
"11862","C89"
"11863","C89"
"11864",NA
"11865","A14"
"11866","E58"
"11867","E49"
"11868","E52"
"11869","E45"
"11870","C101"
"11871",NA
"11872","B22"
"11873","B22"
"11874","B26"
"11875","C85"
"11876","C85"
"11877","E17"
"11878",NA
"11879",NA
"11880","B71"
"11881","B71"
"11882","B20"
"11883","B20"
"11884","A34"
"11885","A34"
"11886","A34"
"11887","C86"
"11888","B58 B60"
"11889","C86"
"11890","A16"
"11891","A20"
"11892","A18"
"11893","C54"
"11894","C45"
"11895","D20"
"11896","A29"
"11897","C95"
"11898",NA
"11899",NA
"11900","E25"
"11901","C111"
"11902","C23 C25 C27"
"11903","C23 C25 C27"
"11904","C23 C25 C27"
"11905","C23 C25 C27"
"11906","C23 C25 C27"
"11907","C23 C25 C27"
"11908","E36"
"11909","D34"
"11910",NA
"11911","D40"
"11912",NA
"11913","B39"
"11914","B41"
"11915","B41"
"11916","B102"
"11917","C123"
"11918","C123"
"11919","E63"
"11920","C130"
"11921",NA
"11922",NA
"11923","B86"
"11924","C92"
"11925","C92"
"11926","A5"
"11927","C51"
"11928","B42"
"11929","C91"
"11930","C125"
"11931","D10 D12"
"11932","D10 D12"
"11933","B82 B84"
"11934","E50"
"11935","E50"
"11936","D33"
"11937","D33"
"11938",NA
"11939","C83"
"11940","C83"
"11941","B94"
"11942","D49"
"11943","D45"
"11944","C54"
"11945","B69"
"11946","B69"
"11947","B11"
"11948","E46"
"11949","C39"
"11950","B18"
"11951","B18"
"11952","D11"
"11953",NA
"11954",NA
"11955",NA
"11956","C93"
"11957",NA
"11958","C93"
"11959","B28"
"11960","C49"
"11961","B52 B54 B56"
"11962",NA
"11963","E60"
"11964","C132"
"11965","B37"
"11966","D21"
"11967","D21"
"11968","D19"
"11969","D19"
"11970","C124"
"11971",NA
"11972","D17"
"11973",NA
"11974","B101"
"11975",NA
"11976",NA
"11977",NA
"11978","D28"
"11979","D28"
"11980","D6"
"11981","D9"
"11982",NA
"11983","B80"
"11984","B5"
"11985","C106"
"11986","B79"
"11987","C47"
"11988","D30"
"11989","D30"
"11990","C90"
"11991","C6"
"11992","E46"
"11993","E25"
"11994",NA
"11995",NA
"11996","E38"
"11997","C78"
"11998","C78"
"11999","C78"
"12000","C78"
"12001","C30"
"12002",NA
"12003","C118"
"12004","D36"
"12005","D36"
"12006","D48"
"12007","D47"
"12008",NA
"12009","C105"
"12010",NA
"12011","B36"
"12012","B30"
"12013","D43"
"12014",NA
"12015","C124"
"12016","B24"
"12017","C2"
"12018","C2"
"12019","C65"
"12020","C65"
"12021","B73"
"12022","C104"
"12023","C110"
"12024","C50"
"12025",NA
"12026",NA
"12027",NA
"12028",NA
"12029","B3"
"12030","A24"
"12031",NA
"12032","A32"
"12033","A11"
"12034",NA
"12035","A10"
"12036","B77"
"12037",NA
"12038",NA
"12039",NA
"12040","B57 B59 B63 B66"
"12041","B57 B59 B63 B66"
"12042","B57 B59 B63 B66"
"12043","B57 B59 B63 B66"
"12044","B57 B59 B63 B66"
"12045","C106"
"12046","B35"
"12047",NA
"12048","C28"
"12049",NA
"12050",NA
"12051","C125"
"12052","E24"
"12053","E44"
"12054","E44"
"12055","A26"
"12056","A6"
"12057",NA
"12058","A7"
"12059","C31"
"12060","A19"
"12061","C31"
"12062","B45"
"12063","B45"
"12064","E34"
"12065","E34"
"12066","E34"
"12067","B78"
"12068","B78"
"12069","B50"
"12070","C87"
"12071","C116"
"12072","C116"
"12073","D20"
"12074",NA
"12075","B28"
"12076","C55 C57"
"12077","C55 C57"
"12078","D50"
"12079","D17"
"12080","E68"
"12081","E67"
"12082","E67"
"12083","C126"
"12084","C126"
"12085","C68"
"12086","C70"
"12087","C68"
"12088",NA
"12089","C53"
"12090",NA
"12091","B19"
"12092","D46"
"12093",NA
"12094","D37"
"12095","D37"
"12096",NA
"12097","D26"
"12098","D26"
"12099","C32"
"12100","C7"
"12101",NA
"12102",NA
"12103","C80"
"12104","C82"
"12105","C80"
"12106",NA
"12107",NA
"12108",NA
"12109","C128"
"12110","E39 E41"
"12111","C52"
"12112",NA
"12113","C32"
"12114",NA
"12115",NA
"12116",NA
"12117",NA
"12118",NA
"12119",NA
"12120",NA
"12121",NA
"12122",NA
"12123",NA
"12124","D"
"12125",NA
"12126",NA
"12127",NA
"12128",NA
"12129",NA
"12130","F4"
"12131","F4"
"12132","F4"
"12133","F4"
"12134","D56"
"12135",NA
"12136",NA
"12137",NA
"12138",NA
"12139",NA
"12140","F33"
"12141",NA
"12142",NA
"12143",NA
"12144",NA
"12145",NA
"12146",NA
"12147",NA
"12148",NA
"12149",NA
"12150",NA
"12151",NA
"12152",NA
"12153",NA
"12154",NA
"12155",NA
"12156",NA
"12157",NA
"12158",NA
"12159",NA
"12160",NA
"12161",NA
"12162",NA
"12163",NA
"12164",NA
"12165",NA
"12166",NA
"12167",NA
"12168",NA
"12169",NA
"12170",NA
"12171","F33"
"12172",NA
"12173",NA
"12174",NA
"12175",NA
"12176",NA
"12177",NA
"12178",NA
"12179",NA
"12180",NA
"12181",NA
"12182",NA
"12183",NA
"12184",NA
"12185",NA
"12186",NA
"12187",NA
"12188",NA
"12189",NA
"12190",NA
"12191",NA
"12192",NA
"12193",NA
"12194",NA
"12195",NA
"12196",NA
"12197",NA
"12198",NA
"12199",NA
"12200",NA
"12201",NA
"12202",NA
"12203",NA
"12204",NA
"12205",NA
"12206",NA
"12207",NA
"12208",NA
"12209",NA
"12210",NA
"12211",NA
"12212",NA
"12213",NA
"12214",NA
"12215",NA
"12216",NA
"12217",NA
"12218",NA
"12219",NA
"12220",NA
"12221",NA
"12222",NA
"12223",NA
"12224",NA
"12225",NA
"12226",NA
"12227",NA
"12228",NA
"12229",NA
"12230",NA
"12231",NA
"12232",NA
"12233",NA
"12234",NA
"12235",NA
"12236",NA
"12237",NA
"12238",NA
"12239",NA
"12240",NA
"12241",NA
"12242",NA
"12243",NA
"12244",NA
"12245",NA
"12246",NA
"12247",NA
"12248",NA
"12249",NA
"12250",NA
"12251",NA
"12252",NA
"12253",NA
"12254",NA
"12255",NA
"12256","D"
"12257",NA
"12258",NA
"12259",NA
"12260","E101"
"12261",NA
"12262",NA
"12263",NA
"12264",NA
"12265",NA
"12266",NA
"12267",NA
"12268",NA
"12269",NA
"12270",NA
"12271",NA
"12272",NA
"12273",NA
"12274",NA
"12275","F33"
"12276","D"
"12277",NA
"12278",NA
"12279",NA
"12280",NA
"12281","E77"
"12282","D"
"12283",NA
"12284",NA
"12285",NA
"12286",NA
"12287",NA
"12288",NA
"12289",NA
"12290",NA
"12291",NA
"12292",NA
"12293",NA
"12294",NA
"12295",NA
"12296",NA
"12297",NA
"12298",NA
"12299",NA
"12300",NA
"12301",NA
"12302",NA
"12303",NA
"12304",NA
"12305","F2"
"12306","F2"
"12307","F2"
"12308","F2"
"12309",NA
"12310",NA
"12311","D38"
"12312","F33"
"12313",NA
"12314",NA
"12315",NA
"12316",NA
"12317",NA
"12318",NA
"12319",NA
"12320",NA
"12321",NA
"12322",NA
"12323",NA
"12324",NA
"12325",NA
"12326",NA
"12327",NA
"12328",NA
"12329",NA
"12330",NA
"12331",NA
"12332",NA
"12333",NA
"12334",NA
"12335",NA
"12336",NA
"12337",NA
"12338",NA
"12339",NA
"12340",NA
"12341",NA
"12342",NA
"12343",NA
"12344",NA
"12345",NA
"12346",NA
"12347",NA
"12348",NA
"12349",NA
"12350",NA
"12351",NA
"12352",NA
"12353",NA
"12354",NA
"12355",NA
"12356",NA
"12357",NA
"12358",NA
"12359","F"
"12360",NA
"12361",NA
"12362",NA
"12363",NA
"12364","E101"
"12365",NA
"12366",NA
"12367",NA
"12368",NA
"12369",NA
"12370",NA
"12371",NA
"12372",NA
"12373",NA
"12374",NA
"12375","E101"
"12376",NA
"12377",NA
"12378",NA
"12379",NA
"12380",NA
"12381",NA
"12382",NA
"12383",NA
"12384",NA
"12385",NA
"12386",NA
"12387",NA
"12388",NA
"12389",NA
"12390",NA
"12391",NA
"12392",NA
"12393",NA
"12394",NA
"12395",NA
"12396","F G63"
"12397",NA
"12398",NA
"12399",NA
"12400",NA
"12401",NA
"12402",NA
"12403",NA
"12404",NA
"12405",NA
"12406",NA
"12407",NA
"12408",NA
"12409",NA
"12410",NA
"12411",NA
"12412",NA
"12413",NA
"12414",NA
"12415",NA
"12416",NA
"12417",NA
"12418",NA
"12419",NA
"12420",NA
"12421",NA
"12422",NA
"12423",NA
"12424",NA
"12425",NA
"12426",NA
"12427",NA
"12428",NA
"12429",NA
"12430",NA
"12431",NA
"12432",NA
"12433",NA
"12434",NA
"12435",NA
"12436",NA
"12437",NA
"12438",NA
"12439",NA
"12440",NA
"12441",NA
"12442",NA
"12443",NA
"12444",NA
"12445",NA
"12446",NA
"12447",NA
"12448",NA
"12449",NA
"12450",NA
"12451",NA
"12452",NA
"12453",NA
"12454",NA
"12455",NA
"12456",NA
"12457",NA
"12458",NA
"12459",NA
"12460",NA
"12461",NA
"12462",NA
"12463",NA
"12464",NA
"12465",NA
"12466",NA
"12467",NA
"12468",NA
"12469",NA
"12470",NA
"12471",NA
"12472",NA
"12473",NA
"12474",NA
"12475",NA
"12476",NA
"12477",NA
"12478",NA
"12479",NA
"12480",NA
"12481",NA
"12482",NA
"12483",NA
"12484",NA
"12485",NA
"12486",NA
"12487",NA
"12488",NA
"12489",NA
"12490",NA
"12491",NA
"12492",NA
"12493",NA
"12494",NA
"12495",NA
"12496",NA
"12497",NA
"12498",NA
"12499",NA
"12500",NA
"12501",NA
"12502",NA
"12503",NA
"12504",NA
"12505",NA
"12506",NA
"12507",NA
"12508",NA
"12509",NA
"12510",NA
"12511",NA
"12512",NA
"12513",NA
"12514",NA
"12515",NA
"12516",NA
"12517",NA
"12518",NA
"12519",NA
"12520",NA
"12521",NA
"12522",NA
"12523",NA
"12524",NA
"12525",NA
"12526",NA
"12527",NA
"12528",NA
"12529",NA
"12530",NA
"12531",NA
"12532",NA
"12533",NA
"12534",NA
"12535",NA
"12536",NA
"12537",NA
"12538",NA
"12539",NA
"12540",NA
"12541",NA
"12542",NA
"12543",NA
"12544",NA
"12545",NA
"12546",NA
"12547",NA
"12548",NA
"12549",NA
"12550",NA
"12551",NA
"12552",NA
"12553",NA
"12554",NA
"12555",NA
"12556",NA
"12557",NA
"12558",NA
"12559",NA
"12560",NA
"12561",NA
"12562",NA
"12563",NA
"12564",NA
"12565",NA
"12566",NA
"12567",NA
"12568",NA
"12569",NA
"12570",NA
"12571",NA
"12572",NA
"12573",NA
"12574",NA
"12575",NA
"12576",NA
"12577",NA
"12578",NA
"12579",NA
"12580",NA
"12581",NA
"12582",NA
"12583",NA
"12584",NA
"12585",NA
"12586",NA
"12587",NA
"12588",NA
"12589",NA
"12590",NA
"12591",NA
"12592",NA
"12593",NA
"12594",NA
"12595",NA
"12596",NA
"12597",NA
"12598",NA
"12599",NA
"12600",NA
"12601",NA
"12602",NA
"12603",NA
"12604",NA
"12605",NA
"12606",NA
"12607",NA
"12608",NA
"12609",NA
"12610",NA
"12611",NA
"12612",NA
"12613",NA
"12614",NA
"12615",NA
"12616",NA
"12617",NA
"12618",NA
"12619",NA
"12620",NA
"12621",NA
"12622",NA
"12623",NA
"12624",NA
"12625",NA
"12626",NA
"12627",NA
"12628",NA
"12629",NA
"12630",NA
"12631",NA
"12632",NA
"12633",NA
"12634",NA
"12635",NA
"12636",NA
"12637",NA
"12638",NA
"12639",NA
"12640",NA
"12641",NA
"12642",NA
"12643",NA
"12644",NA
"12645",NA
"12646",NA
"12647",NA
"12648",NA
"12649",NA
"12650",NA
"12651",NA
"12652",NA
"12653",NA
"12654",NA
"12655",NA
"12656",NA
"12657",NA
"12658",NA
"12659",NA
"12660",NA
"12661",NA
"12662",NA
"12663",NA
"12664","F G63"
"12665",NA
"12666",NA
"12667",NA
"12668",NA
"12669",NA
"12670",NA
"12671",NA
"12672",NA
"12673",NA
"12674",NA
"12675",NA
"12676",NA
"12677",NA
"12678",NA
"12679",NA
"12680",NA
"12681",NA
"12682",NA
"12683",NA
"12684",NA
"12685",NA
"12686",NA
"12687",NA
"12688",NA
"12689",NA
"12690",NA
"12691",NA
"12692",NA
"12693",NA
"12694",NA
"12695",NA
"12696",NA
"12697",NA
"12698",NA
"12699",NA
"12700",NA
"12701",NA
"12702",NA
"12703",NA
"12704",NA
"12705",NA
"12706",NA
"12707",NA
"12708",NA
"12709",NA
"12710",NA
"12711",NA
"12712",NA
"12713",NA
"12714",NA
"12715",NA
"12716",NA
"12717",NA
"12718",NA
"12719",NA
"12720",NA
"12721",NA
"12722",NA
"12723",NA
"12724",NA
"12725",NA
"12726",NA
"12727",NA
"12728",NA
"12729",NA
"12730",NA
"12731",NA
"12732","F E57"
"12733",NA
"12734",NA
"12735",NA
"12736",NA
"12737",NA
"12738",NA
"12739",NA
"12740",NA
"12741",NA
"12742",NA
"12743",NA
"12744",NA
"12745",NA
"12746",NA
"12747",NA
"12748",NA
"12749",NA
"12750",NA
"12751",NA
"12752",NA
"12753",NA
"12754",NA
"12755",NA
"12756",NA
"12757",NA
"12758",NA
"12759",NA
"12760",NA
"12761",NA
"12762",NA
"12763",NA
"12764",NA
"12765",NA
"12766",NA
"12767",NA
"12768",NA
"12769",NA
"12770",NA
"12771",NA
"12772",NA
"12773",NA
"12774",NA
"12775",NA
"12776",NA
"12777",NA
"12778",NA
"12779",NA
"12780",NA
"12781",NA
"12782",NA
"12783",NA
"12784",NA
"12785","F E46"
"12786",NA
"12787",NA
"12788",NA
"12789",NA
"12790",NA
"12791",NA
"12792",NA
"12793",NA
"12794",NA
"12795",NA
"12796",NA
"12797",NA
"12798",NA
"12799",NA
"12800",NA
"12801",NA
"12802",NA
"12803",NA
"12804",NA
"12805",NA
"12806",NA
"12807",NA
"12808",NA
"12809",NA
"12810",NA
"12811",NA
"12812",NA
"12813",NA
"12814",NA
"12815","F G73"
"12816","E121"
"12817","E121"
"12818",NA
"12819",NA
"12820",NA
"12821",NA
"12822",NA
"12823",NA
"12824",NA
"12825",NA
"12826",NA
"12827",NA
"12828",NA
"12829",NA
"12830",NA
"12831",NA
"12832",NA
"12833",NA
"12834",NA
"12835",NA
"12836",NA
"12837",NA
"12838",NA
"12839",NA
"12840",NA
"12841",NA
"12842",NA
"12843",NA
"12844",NA
"12845",NA
"12846",NA
"12847",NA
"12848",NA
"12849",NA
"12850",NA
"12851",NA
"12852",NA
"12853",NA
"12854",NA
"12855",NA
"12856",NA
"12857",NA
"12858",NA
"12859",NA
"12860",NA
"12861",NA
"12862",NA
"12863",NA
"12864",NA
"12865",NA
"12866",NA
"12867",NA
"12868",NA
"12869",NA
"12870",NA
"12871",NA
"12872",NA
"12873",NA
"12874",NA
"12875",NA
"12876",NA
"12877",NA
"12878",NA
"12879",NA
"12880",NA
"12881",NA
"12882",NA
"12883",NA
"12884",NA
"12885",NA
"12886",NA
"12887",NA
"12888",NA
"12889",NA
"12890",NA
"12891",NA
"12892",NA
"12893",NA
"12894",NA
"12895",NA
"12896",NA
"12897",NA
"12898",NA
"12899",NA
"12900",NA
"12901",NA
"12902",NA
"12903",NA
"12904",NA
"12905",NA
"12906",NA
"12907",NA
"12908",NA
"12909",NA
"12910",NA
"12911",NA
"12912",NA
"12913","F E69"
"12914",NA
"12915",NA
"12916",NA
"12917",NA
"12918",NA
"12919",NA
"12920",NA
"12921",NA
"12922","E10"
"12923",NA
"12924",NA
"12925",NA
"12926",NA
"12927",NA
"12928",NA
"12929",NA
"12930",NA
"12931",NA
"12932",NA
"12933",NA
"12934",NA
"12935",NA
"12936",NA
"12937",NA
"12938",NA
"12939",NA
"12940",NA
"12941",NA
"12942",NA
"12943",NA
"12944",NA
"12945",NA
"12946",NA
"12947",NA
"12948",NA
"12949",NA
"12950",NA
"12951",NA
"12952",NA
"12953",NA
"12954",NA
"12955",NA
"12956",NA
"12957",NA
"12958",NA
"12959",NA
"12960",NA
"12961",NA
"12962",NA
"12963",NA
"12964",NA
"12965",NA
"12966",NA
"12967",NA
"12968",NA
"12969",NA
"12970",NA
"12971",NA
"12972",NA
"12973",NA
"12974",NA
"12975",NA
"12976",NA
"12977",NA
"12978","G6"
